CombinID,Player,Position,Height,Date_birth,Nationality,Website_player
006383,"Lockett, Trent",Guard,1.96,10/12/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006383&seasoncode=U2017
004685,"Koshcheev, Andrey",Forward,2.05,25/02/1987,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004685&seasoncode=U2017
000175,"Sergeev, Pavel",Guard,1.85,28/07/1987,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000175&seasoncode=U2017
002028,"Kolesnikov, Evgeny",Guard,1.95,26/12/1985,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002028&seasoncode=U2017
007975,"Francisco, Sylvain",Guard,1.86,10/10/1997,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007975&seasoncode=U2017
001042,"Lesca, Remy",Guard,1.81,19/11/1990,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001042&seasoncode=U2017
007931,"Roos, Maxime",Forward,2.02,24/03/1995,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007931&seasoncode=U2017
002661,"Prepelic, Klemen",Guard,1.91,20/10/1992,Slovenia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002661&seasoncode=U2017
007970,"Nwaelele, Onyenma",Guard,1.93,05/03/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007970&seasoncode=U2017
002898,"Campbell, Louis",Guard,1.91,01/04/1979,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002898&seasoncode=U2017
007932,"Ware, Gavin",Center,2.06,19/10/1993,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007932&seasoncode=U2017
004727,"Eliezer, Cyrille",Forward,1.98,01/08/1996,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004727&seasoncode=U2017
AZK,"Pietrus, Florent",Forward,2.02,19/01/1981,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=AZK&seasoncode=U2017
AZM,"Diaw, Boris",Forward,2.03,16/04/1982,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=AZM&seasoncode=U2017
006831,"Fevrier, Ivan",Forward,2.04,08/02/1999,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006831&seasoncode=U2017
007868,"Kidd, Stanton",Forward,2.02,18/03/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007868&seasoncode=U2017
006661,"Wilbekin, Scottie",Guard,1.88,05/04/1993,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006661&seasoncode=U2017
004179,"Ozmizrak, Kartal",Guard,1.88,29/08/1995,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004179&seasoncode=U2017
002971,"Baygul, Muhammed",Guard,1.95,03/06/1992,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002971&seasoncode=U2017
007867,"Cummings, will",Guard,1.88,07/10/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007867&seasoncode=U2017
005000,"Ulubay, Okben",Forward,2.01,25/05/1996,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005000&seasoncode=U2017
006640,"Ozdemiroglu, Dogus",Guard,1.94,17/04/1996,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006640&seasoncode=U2017
003328,"Aldemir, Furkan",Center,2.07,09/08/1991,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003328&seasoncode=U2017
007869,"Sant-Roos, Howard",Guard,2.0,13/02/1991,Cuba,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007869&seasoncode=U2017
005893,"Johnson, Jajuan",Forward,2.06,08/02/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005893&seasoncode=U2017
006497,"Bell, James",Forward,1.98,07/01/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006497&seasoncode=U2017
007360,"Eric, Michael",Center,2.1,24/06/1988,Nigeria,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007360&seasoncode=U2017
003332,"Ivanovic, Nikola",Guard,1.9,19/02/1994,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003332&seasoncode=U2017
000202,"Sehovic, Suad",Guard,1.97,19/02/1987,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000202&seasoncode=U2017
002741,"Barovic, Filip",Center,2.05,29/07/1990,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002741&seasoncode=U2017
008000,"Starovlah, Milic",Forward,1.96,28/01/1998,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008000&seasoncode=U2017
000531,"Gordic, Nemanja",Guard,1.93,25/09/1988,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000531&seasoncode=U2017
007999,"Bojic, Bogdan",Guard,1.93,03/03/1999,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007999&seasoncode=U2017
006561,"Ilic, Aleksa",Forward,2.04,17/09/1996,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006561&seasoncode=U2017
005357,"Nikolic, Zoran",Center,2.12,01/04/1996,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005357&seasoncode=U2017
005897,"Gibson, Kyle",Guard,1.96,22/05/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005897&seasoncode=U2017
007398,"Popovic, Petar",Guard,1.92,13/09/1996,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007398&seasoncode=U2017
004305,"Landry, Kyle",Center,2.07,04/04/1986,Canada,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004305&seasoncode=U2017
002551,"Nikolic, Danilo",Forward,2.06,08/04/1993,Montenegro,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002551&seasoncode=U2017
005405,"Mussini, Federico",Guard,1.86,12/03/1996,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005405&seasoncode=U2017
005954,"Wright, Julian",Forward,2.03,20/05/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005954&seasoncode=U2017
008031,"Bonacini, Federico",Guard,1.9,23/01/1999,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=008031&seasoncode=U2017
007921,"Candi, Leonardo",Guard,1.92,30/03/1997,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007921&seasoncode=U2017
005884,"Dellavalle, Amedeo",Guard,1.93,11/04/1993,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005884&seasoncode=U2017
007942,"Reynolds, Jalen",Center,2.07,30/12/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007942&seasoncode=U2017
BED,"Markoishvili, Manuchar",Forward,1.97,17/11/1986,Georgia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BED&seasoncode=U2017
001521,"Cervi, Riccardo",Center,2.16,19/06/1991,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001521&seasoncode=U2017
007922,"Nevels, Garrett",Guard,1.88,26/11/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007922&seasoncode=U2017
004883,"Sane, Landing",Forward,2.07,19/12/1990,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004883&seasoncode=U2017
002587,"Devico, Niccolo",Forward,2.0,19/07/1994,Italy,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002587&seasoncode=U2017
006575,"Hardy, Dwight",Guard,1.88,02/12/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006575&seasoncode=U2017
002833,"Hendrix, Richard",Center,2.06,15/11/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002833&seasoncode=U2017
007889,"Cline, Tj",Forward,2.03,22/07/1994,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007889&seasoncode=U2017
005813,"Arar, Ege",Forward,2.08,02/09/1996,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005813&seasoncode=U2017
005945,"Renfroe, Alex",Guard,1.91,23/05/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005945&seasoncode=U2017
007900,"Christmas, Rakeem",Center,2.03,01/12/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007900&seasoncode=U2017
004998,"Hopson, Scotty",Forward,2.01,08/08/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004998&seasoncode=U2017
003529,"Summers, Dajuan",Forward,2.03,24/01/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003529&seasoncode=U2017
TFH,"Preldzic, Emir",Forward,2.06,06/09/1987,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=TFH&seasoncode=U2017
002104,"Koksal, Goksenin",Guard,1.96,08/01/1991,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002104&seasoncode=U2017
007764,"Aydin, Serkan",Guard,2.0,20/05/2000,Turkey,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007764&seasoncode=U2017
005128,"Hobbs, Braydon",Guard,1.96,17/05/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005128&seasoncode=U2017
BOG,"King, Alex",Forward,2.0,20/02/1985,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BOG&seasoncode=U2017
007871,"Cunningham, Jared",Guard,1.93,22/05/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007871&seasoncode=U2017
001288,"Lucic, Vladimir",Forward,2.04,17/06/1989,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001288&seasoncode=U2017
JEA,"Macvan, Milan",Forward,2.05,16/11/1989,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=JEA&seasoncode=U2017
000007,"Dedovic, Nihad",Guard,1.99,12/01/1990,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=000007&seasoncode=U2017
004844,"Redding, Reggie",Guard,1.96,18/07/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004844&seasoncode=U2017
004863,"Jovic, Stefan",Guard,1.98,03/11/1990,Serbia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004863&seasoncode=U2017
003490,"Barthel, Danilo",Forward,2.04,24/10/1991,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003490&seasoncode=U2017
001252,"Gavel, Anton",Guard,1.89,24/10/1984,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001252&seasoncode=U2017
007056,"Booker, Devin",Center,2.05,28/02/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007056&seasoncode=U2017
004183,"Zirbes, Maik",Center,2.07,29/01/1990,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004183&seasoncode=U2017
005860,"Tarolis, Donatas",Forward,2.02,30/03/1994,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005860&seasoncode=U2017
007326,"Williams, Lorenzo",Guard,1.88,08/11/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007326&seasoncode=U2017
LCT,"Juskevicius, Adas",Guard,1.94,03/01/1989,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LCT&seasoncode=U2017
004658,"Aukstikalnis, Lukas",Guard,1.96,19/08/1995,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004658&seasoncode=U2017
BWK,"Lavrinovic, Darjus",Center,2.12,01/11/1979,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BWK&seasoncode=U2017
007368,"Leonavicius, Gintaras",Guard,1.94,29/10/1983,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007368&seasoncode=U2017
007962,"Talton, Gary",Guard,1.86,29/03/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007962&seasoncode=U2017
BLH,"Lavrinovic, Ksistof",Forward,2.09,01/11/1979,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BLH&seasoncode=U2017
BVC,"Jasaitis, Simas",Forward,2.02,26/03/1982,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=BVC&seasoncode=U2017
LCX,"Cepukaitis, Vaidas",Center,2.07,16/05/1989,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LCX&seasoncode=U2017
005922,"Peiners, Zanis",Forward,2.05,02/08/1990,Latvia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005922&seasoncode=U2017
001486,"Skucas, Zygimantas",Forward,2.01,18/03/1992,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001486&seasoncode=U2017
005803,"Dyson, Jerome",Guard,1.92,01/05/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005803&seasoncode=U2017
KRH,"Perperoglou, Stratos",Forward,2.03,07/08/1984,Greece,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=KRH&seasoncode=U2017
LGD,"Eliyahu, Lior",Forward,2.05,09/09/1985,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LGD&seasoncode=U2017
003472,"Daye, Austin",Forward,2.11,05/06/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003472&seasoncode=U2017
AOZ,"Halperin, Yotam",Guard,1.96,24/01/1984,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=AOZ&seasoncode=U2017
004846,"Timor, Bar",Guard,1.91,02/03/1992,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004846&seasoncode=U2017
007925,"Howell, Richard",Center,2.03,26/09/1990,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007925&seasoncode=U2017
004222,"Omic, Alen",Center,2.16,06/05/1992,Slovenia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004222&seasoncode=U2017
002916,"Elias-Pour, Ram",Center,2.08,14/08/1993,Israel,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002916&seasoncode=U2017
003067,"Jerrells, Curtis",Guard,1.85,05/02/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003067&seasoncode=U2017
006828,"Bazille, Timothee",Center,2.05,15/05/1999,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006828&seasoncode=U2017
007821,"Conklin, Brian",Forward,1.98,05/09/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007821&seasoncode=U2017
002581,"Jaiteh, Mam",Center,2.08,27/11/1994,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002581&seasoncode=U2017
007824,"Hayes, Kenny",Guard,1.88,16/04/1987,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007824&seasoncode=U2017
007825,"Morency, Jean-Frederic",Forward,2.0,30/05/1989,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007825&seasoncode=U2017
007823,"Gibson, Danny",Guard,1.78,28/01/1984,Cameroon,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007823&seasoncode=U2017
001910,"Carter, Josh",Forward,2.0,20/11/1986,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001910&seasoncode=U2017
002534,"Howard, William",Forward,2.02,25/10/1993,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002534&seasoncode=U2017
007903,"Eboh, Tim",Forward,1.98,12/11/1997,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007903&seasoncode=U2017
001401,"Zerbo, Frejus",Center,2.05,02/04/1989,Ivory Coast,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001401&seasoncode=U2017
003840,"Bouteille, Axel",Forward,2.0,14/05/1995,France,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=003840&seasoncode=U2017
005463,"Collins, Mardy",Forward,1.96,04/08/1984,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005463&seasoncode=U2017
002026,"Antipov, Pavel",Forward,2.02,19/09/1991,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002026&seasoncode=U2017
005181,"Ragland, Joe",Guard,1.81,28/11/1989,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005181&seasoncode=U2017
004943,"Baburin, Evgeny",Guard,1.9,04/07/1987,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004943&seasoncode=U2017
007909,"Lacey, Trevor",Guard,1.88,13/10/1991,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007909&seasoncode=U2017
