Number,GS,Player,MP,PTS,TwoP,TwoPA,TwoPPerc,ThreeP,ThreePA,ThreePPerc,FT,FTA,FTPerc,TRB,DRB,ORB,AST,STL,TOV,Counteratt,BLKfv,BLKag,Dunks,PF,PFrv,PlusMinus,PIR,Season,Type_season,Day,Date,Game,GameRes,Team,GameID,Website,CombinID,competition,MP_min,match_id,player_name_norm,player_id
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,1,0,0,0,0,0,0,0,2,2017-2018,Regular Season,14,2017-12-30,iberostar tenerife - herbalife gran canaria,92 - 71,0,123,http://www.acb.com/fichas/LACB62123.php,,acb,0.0,2017-12-30||iberostar tenerife - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,14,2017-12-30,iberostar tenerife - herbalife gran canaria,92 - 71,0,123,http://www.acb.com/fichas/LACB62123.php,,acb,0.0,2017-12-30||iberostar tenerife - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,1,0,0,0,0,0,0,0,4,2017-2018,Regular Season,14,2017-12-30,monbus obradoiro - morabanc andorra,65 - 77,0,124,http://www.acb.com/fichas/LACB62124.php,,acb,0.0,2017-12-30||monbus obradoiro - morabanc andorra,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,2,0,0,0,0,0,0,0,3,2017-2018,Regular Season,14,2017-12-30,monbus obradoiro - morabanc andorra,65 - 77,0,124,http://www.acb.com/fichas/LACB62124.php,,acb,0.0,2017-12-30||monbus obradoiro - morabanc andorra,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,0,0,0,0,0,0,0,0,5,2017-2018,Regular Season,14,2017-12-30,real betis energia plus - tecnyconta zaragoza,70 - 67,0,125,http://www.acb.com/fichas/LACB62125.php,,acb,0.0,2017-12-30||real betis energia plus - tecnyconta zaragoza,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,1,4,0,0,0,0,0,0,0,0,0,0,5,2017-2018,Regular Season,14,2017-12-30,real betis energia plus - tecnyconta zaragoza,70 - 67,0,125,http://www.acb.com/fichas/LACB62125.php,,acb,0.0,2017-12-30||real betis energia plus - tecnyconta zaragoza,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,14,2017-12-30,san pablo burgos - delteco gbc,76 - 99,0,126,http://www.acb.com/fichas/LACB62126.php,,acb,0.0,2017-12-30||san pablo burgos - delteco gbc,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,1,0,0,0,0,0,0,0,0,0,0,4,2017-2018,Regular Season,14,2017-12-30,san pablo burgos - delteco gbc,76 - 99,0,126,http://www.acb.com/fichas/LACB62126.php,,acb,0.0,2017-12-30||san pablo burgos - delteco gbc,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,1,0,0,0,0,0,0,0,2,2017-2018,Regular Season,15,2018-01-06,unicaja - monbus obradoiro,96 - 76,0,127,http://www.acb.com/fichas/LACB62127.php,,acb,0.0,2018-01-06||unicaja - monbus obradoiro,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,15,2018-01-06,unicaja - monbus obradoiro,96 - 76,0,127,http://www.acb.com/fichas/LACB62127.php,,acb,0.0,2018-01-06||unicaja - monbus obradoiro,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,3,0,0,0,0,0,0,0,0,0,0,4,2017-2018,Regular Season,15,2018-01-07,herbalife gran canaria - retabet bilbao basket,90 - 85,0,128,http://www.acb.com/fichas/LACB62128.php,,acb,0.0,2018-01-07||herbalife gran canaria - retabet bilbao basket,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,15,2018-01-07,herbalife gran canaria - retabet bilbao basket,90 - 85,0,128,http://www.acb.com/fichas/LACB62128.php,,acb,0.0,2018-01-07||herbalife gran canaria - retabet bilbao basket,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,-1,2017-2018,Regular Season,15,2018-01-06,morabanc andorra - san pablo burgos,91 - 99,0,129,http://www.acb.com/fichas/LACB62129.php,,acb,0.0,2018-01-06||morabanc andorra - san pablo burgos,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,15,2018-01-06,morabanc andorra - san pablo burgos,91 - 99,0,129,http://www.acb.com/fichas/LACB62129.php,,acb,0.0,2018-01-06||morabanc andorra - san pablo burgos,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,15,2018-01-07,baskonia - valencia basket club,78 - 74,0,130,http://www.acb.com/fichas/LACB62130.php,,acb,0.0,2018-01-07||baskonia - valencia basket club,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,15,2018-01-07,baskonia - valencia basket club,78 - 74,0,130,http://www.acb.com/fichas/LACB62130.php,,acb,0.0,2018-01-07||baskonia - valencia basket club,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,Regular Season,15,2018-01-07,divina seguros joventut - real madrid,66 - 84,0,131,http://www.acb.com/fichas/LACB62131.php,,acb,0.0,2018-01-07||divina seguros joventut - real madrid,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2017-2018,Regular Season,15,2018-01-07,divina seguros joventut - real madrid,66 - 84,0,131,http://www.acb.com/fichas/LACB62131.php,,acb,0.0,2018-01-07||divina seguros joventut - real madrid,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,15,2018-01-07,real betis energia plus - fc barcelona lassa,82 - 89,0,132,http://www.acb.com/fichas/LACB62132.php,,acb,0.0,2018-01-07||real betis energia plus - fc barcelona lassa,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,15,2018-01-07,real betis energia plus - fc barcelona lassa,82 - 89,0,132,http://www.acb.com/fichas/LACB62132.php,,acb,0.0,2018-01-07||real betis energia plus - fc barcelona lassa,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2017-2018,Regular Season,15,2018-01-07,montakit fuenlabrada - ucam murcia,88 - 86,0,133,http://www.acb.com/fichas/LACB62133.php,,acb,0.0,2018-01-07||montakit fuenlabrada - ucam murcia,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,15,2018-01-07,montakit fuenlabrada - ucam murcia,88 - 86,0,133,http://www.acb.com/fichas/LACB62133.php,,acb,0.0,2018-01-07||montakit fuenlabrada - ucam murcia,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,1,0,0,2,0,0,0,0,0,0,0,2,2017-2018,Regular Season,15,2018-01-07,delteco gbc - iberostar tenerife,89 - 70,0,134,http://www.acb.com/fichas/LACB62134.php,,acb,0.0,2018-01-07||delteco gbc - iberostar tenerife,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,0,-4,2017-2018,Regular Season,15,2018-01-07,delteco gbc - iberostar tenerife,89 - 70,0,134,http://www.acb.com/fichas/LACB62134.php,,acb,0.0,2018-01-07||delteco gbc - iberostar tenerife,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,2017-2018,Regular Season,15,2018-01-07,tecnyconta zaragoza - movistar estudiantes,102 - 97,0,135,http://www.acb.com/fichas/LACB62135.php,,acb,0.0,2018-01-07||tecnyconta zaragoza - movistar estudiantes,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,5,4,0,0,0,0,0,0,0,0,0,0,9,2017-2018,Regular Season,15,2018-01-07,tecnyconta zaragoza - movistar estudiantes,102 - 97,0,135,http://www.acb.com/fichas/LACB62135.php,,acb,0.0,2018-01-07||tecnyconta zaragoza - movistar estudiantes,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,16,2018-01-13,valencia basket club - tecnyconta zaragoza,103 - 58,0,1,http://www.acb.com/fichas/LACB62136.php,,acb,0.0,2018-01-13||valencia basket club - tecnyconta zaragoza,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,16,2018-01-13,valencia basket club - tecnyconta zaragoza,103 - 58,0,1,http://www.acb.com/fichas/LACB62136.php,,acb,0.0,2018-01-13||valencia basket club - tecnyconta zaragoza,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,0,0,0,1,0,0,0,0,0,0,0,3,2017-2018,Regular Season,16,2018-01-14,real madrid - montakit fuenlabrada,100 - 72,0,2,http://www.acb.com/fichas/LACB62137.php,,acb,0.0,2018-01-14||real madrid - montakit fuenlabrada,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,2,3,0,0,1,0,0,0,0,0,0,0,4,2017-2018,Regular Season,16,2018-01-14,real madrid - montakit fuenlabrada,100 - 72,0,2,http://www.acb.com/fichas/LACB62137.php,,acb,0.0,2018-01-14||real madrid - montakit fuenlabrada,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,16,2018-01-14,retabet bilbao basket - divina seguros joventut,99 - 74,0,3,http://www.acb.com/fichas/LACB62138.php,,acb,0.0,2018-01-14||retabet bilbao basket - divina seguros joventut,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,0,0,0,1,0,0,0,0,0,0,0,3,2017-2018,Regular Season,16,2018-01-14,retabet bilbao basket - divina seguros joventut,99 - 74,0,3,http://www.acb.com/fichas/LACB62138.php,,acb,0.0,2018-01-14||retabet bilbao basket - divina seguros joventut,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,3,3,0,0,0,0,0,0,0,0,0,0,6,2017-2018,Regular Season,16,2018-01-13,monbus obradoiro - delteco gbc,69 - 72,0,4,http://www.acb.com/fichas/LACB62139.php,,acb,0.0,2018-01-13||monbus obradoiro - delteco gbc,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,3,4,0,0,0,0,0,0,0,0,0,0,7,2017-2018,Regular Season,16,2018-01-13,monbus obradoiro - delteco gbc,69 - 72,0,4,http://www.acb.com/fichas/LACB62139.php,,acb,0.0,2018-01-13||monbus obradoiro - delteco gbc,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,Regular Season,16,2018-01-14,san pablo burgos - real betis energia plus,92 - 88,0,5,http://www.acb.com/fichas/LACB62140.php,,acb,0.0,2018-01-14||san pablo burgos - real betis energia plus,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,16,2018-01-14,san pablo burgos - real betis energia plus,92 - 88,0,5,http://www.acb.com/fichas/LACB62140.php,,acb,0.0,2018-01-14||san pablo burgos - real betis energia plus,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,1,0,0,0,0,0,0,0,2,2017-2018,Regular Season,16,2018-01-14,iberostar tenerife - baskonia,86 - 74,0,6,http://www.acb.com/fichas/LACB62141.php,,acb,0.0,2018-01-14||iberostar tenerife - baskonia,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,16,2018-01-14,iberostar tenerife - baskonia,86 - 74,0,6,http://www.acb.com/fichas/LACB62141.php,,acb,0.0,2018-01-14||iberostar tenerife - baskonia,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,16,2018-01-14,fc barcelona lassa - unicaja,73 - 76,0,7,http://www.acb.com/fichas/LACB62142.php,,acb,0.0,2018-01-14||fc barcelona lassa - unicaja,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,-1,2017-2018,Regular Season,16,2018-01-14,fc barcelona lassa - unicaja,73 - 76,0,7,http://www.acb.com/fichas/LACB62142.php,,acb,0.0,2018-01-14||fc barcelona lassa - unicaja,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,16,2018-01-14,ucam murcia - herbalife gran canaria,84 - 78,0,8,http://www.acb.com/fichas/LACB62143.php,,acb,0.0,2018-01-14||ucam murcia - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,16,2018-01-14,ucam murcia - herbalife gran canaria,84 - 78,0,8,http://www.acb.com/fichas/LACB62143.php,,acb,0.0,2018-01-14||ucam murcia - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,Regular Season,16,2018-01-14,movistar estudiantes - morabanc andorra,81 - 72,0,9,http://www.acb.com/fichas/LACB62144.php,,acb,0.0,2018-01-14||movistar estudiantes - morabanc andorra,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,16,2018-01-14,movistar estudiantes - morabanc andorra,81 - 72,0,9,http://www.acb.com/fichas/LACB62144.php,,acb,0.0,2018-01-14||movistar estudiantes - morabanc andorra,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-2018,Regular Season,17,2018-01-21,valencia basket club - montakit fuenlabrada,88 - 72,0,10,http://www.acb.com/fichas/LACB62145.php,,acb,0.0,2018-01-21||valencia basket club - montakit fuenlabrada,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,2,0,0,0,0,1,0,0,-1,2017-2018,Regular Season,17,2018-01-21,valencia basket club - montakit fuenlabrada,88 - 72,0,10,http://www.acb.com/fichas/LACB62145.php,,acb,0.0,2018-01-21||valencia basket club - montakit fuenlabrada,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,17,2018-01-21,baskonia - real betis energia plus,94 - 70,0,11,http://www.acb.com/fichas/LACB62146.php,,acb,0.0,2018-01-21||baskonia - real betis energia plus,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2017-2018,Regular Season,17,2018-01-21,baskonia - real betis energia plus,94 - 70,0,11,http://www.acb.com/fichas/LACB62146.php,,acb,0.0,2018-01-21||baskonia - real betis energia plus,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,2017-2018,Regular Season,17,2018-01-21,unicaja - herbalife gran canaria,94 - 87,0,12,http://www.acb.com/fichas/LACB62147.php,,acb,0.0,2018-01-21||unicaja - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,1,0,0,2,2017-2018,Regular Season,17,2018-01-21,unicaja - herbalife gran canaria,94 - 87,0,12,http://www.acb.com/fichas/LACB62147.php,,acb,0.0,2018-01-21||unicaja - herbalife gran canaria,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,2,4,0,0,0,0,0,0,0,0,0,0,6,2017-2018,Regular Season,17,2018-01-21,retabet bilbao basket - monbus obradoiro,74 - 84,0,13,http://www.acb.com/fichas/LACB62148.php,,acb,0.0,2018-01-21||retabet bilbao basket - monbus obradoiro,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,5,2,0,0,0,0,0,0,0,0,0,0,7,2017-2018,Regular Season,17,2018-01-21,retabet bilbao basket - monbus obradoiro,74 - 84,0,13,http://www.acb.com/fichas/LACB62148.php,,acb,0.0,2018-01-21||retabet bilbao basket - monbus obradoiro,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,-1,2017-2018,Regular Season,17,2018-01-21,iberostar tenerife - movistar estudiantes,77 - 59,0,14,http://www.acb.com/fichas/LACB62149.php,,acb,0.0,2018-01-21||iberostar tenerife - movistar estudiantes,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2017-2018,Regular Season,17,2018-01-21,iberostar tenerife - movistar estudiantes,77 - 59,0,14,http://www.acb.com/fichas/LACB62149.php,,acb,0.0,2018-01-21||iberostar tenerife - movistar estudiantes,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-2018,Regular Season,17,2018-01-21,tecnyconta zaragoza - san pablo burgos,73 - 79,0,15,http://www.acb.com/fichas/LACB62150.php,,acb,0.0,2018-01-21||tecnyconta zaragoza - san pablo burgos,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,5,2017-2018,Regular Season,17,2018-01-21,tecnyconta zaragoza - san pablo burgos,73 - 79,0,15,http://www.acb.com/fichas/LACB62150.php,,acb,0.0,2018-01-21||tecnyconta zaragoza - san pablo burgos,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,17,2018-01-21,delteco gbc - real madrid,84 - 98,0,16,http://www.acb.com/fichas/LACB62151.php,,acb,0.0,2018-01-21||delteco gbc - real madrid,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,17,2018-01-21,delteco gbc - real madrid,84 - 98,0,16,http://www.acb.com/fichas/LACB62151.php,,acb,0.0,2018-01-21||delteco gbc - real madrid,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-2018,Regular Season,17,2018-01-21,morabanc andorra - fc barcelona lassa,102 - 92,0,17,http://www.acb.com/fichas/LACB62152.php,,acb,0.0,2018-01-21||morabanc andorra - fc barcelona lassa,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,2,0,0,0,0,1,0,0,2,2017-2018,Regular Season,17,2018-01-21,morabanc andorra - fc barcelona lassa,102 - 92,0,17,http://www.acb.com/fichas/LACB62152.php,,acb,0.0,2018-01-21||morabanc andorra - fc barcelona lassa,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,4,4,0,0,2,0,0,0,0,0,0,0,6,2017-2018,Regular Season,17,2018-01-21,divina seguros joventut - ucam murcia,62 - 71,0,18,http://www.acb.com/fichas/LACB62153.php,,acb,0.0,2018-01-21||divina seguros joventut - ucam murcia,equipo,equipo||acb
0,0,Equipo,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-2018,Regular Season,17,2018-01-21,divina seguros joventut - ucam murcia,62 - 71,0,18,http://www.acb.com/fichas/LACB62153.php,,acb,0.0,2018-01-21||divina seguros joventut - ucam murcia,equipo,equipo||acb
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,1,4,0,0,0,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 1,2017-10-12,anadolu efes istanbul-real madrid,74-88,0,1,http://www.euroleague.net/main/results/showgame?gamecode=1&seasoncode=E2017,,euroleague,0.0,2017-10-12||anadolu efes istanbul-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 1,2017-10-12,anadolu efes istanbul-real madrid,74-88,Real_Madrid,1,http://www.euroleague.net/main/results/showgame?gamecode=1&seasoncode=E2017,,euroleague,0.0,2017-10-12||anadolu efes istanbul-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,2,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-12,brose bamberg-maccabi fox tel aviv,71-88,0,2,http://www.euroleague.net/main/results/showgame?gamecode=2&seasoncode=E2017,,euroleague,0.0,2017-10-12||brose bamberg-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,3,3,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 1,2017-10-12,brose bamberg-maccabi fox tel aviv,71-88,Maccabi,2,http://www.euroleague.net/main/results/showgame?gamecode=2&seasoncode=E2017,,euroleague,0.0,2017-10-12||brose bamberg-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 1,2017-10-12,cska moscow-ax armani exchange olimpia milan,93-84,0,3,http://www.euroleague.net/main/results/showgame?gamecode=3&seasoncode=E2017,,euroleague,0.0,2017-10-12||cska moscow-ax armani exchange olimpia milan,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-12,cska moscow-ax armani exchange olimpia milan,93-84,Milan,3,http://www.euroleague.net/main/results/showgame?gamecode=3&seasoncode=E2017,,euroleague,0.0,2017-10-12||cska moscow-ax armani exchange olimpia milan,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,2,3,0,0,2,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 1,2017-10-12,olympiacos piraeus-baskonia vitoria gasteiz,75-64,0,4,http://www.euroleague.net/main/results/showgame?gamecode=4&seasoncode=E2017,,euroleague,0.0,2017-10-12||olympiacos piraeus-baskonia vitoria gasteiz,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-12,olympiacos piraeus-baskonia vitoria gasteiz,75-64,Baskonia,4,http://www.euroleague.net/main/results/showgame?gamecode=4&seasoncode=E2017,,euroleague,0.0,2017-10-12||olympiacos piraeus-baskonia vitoria gasteiz,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-12,unicaja malaga-fenerbahce dogus istanbul,68-67,0,5,http://www.euroleague.net/main/results/showgame?gamecode=5&seasoncode=E2017,,euroleague,0.0,2017-10-12||unicaja malaga-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,5,1,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 1,2017-10-12,unicaja malaga-fenerbahce dogus istanbul,68-67,Fenerbahce,5,http://www.euroleague.net/main/results/showgame?gamecode=5&seasoncode=E2017,,euroleague,0.0,2017-10-12||unicaja malaga-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,0,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 1,2017-10-13,fc barcelona lassa-panathinaikos superfoods athens,98-71,0,6,http://www.euroleague.net/main/results/showgame?gamecode=6&seasoncode=E2017,,euroleague,0.0,2017-10-13||fc barcelona lassa-panathinaikos superfoods athens,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,1,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-13,fc barcelona lassa-panathinaikos superfoods athens,98-71,Panathinaikos,6,http://www.euroleague.net/main/results/showgame?gamecode=6&seasoncode=E2017,,euroleague,0.0,2017-10-13||fc barcelona lassa-panathinaikos superfoods athens,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 1,2017-10-13,khimki moscow region-valencia basket,75-70,0,7,http://www.euroleague.net/main/results/showgame?gamecode=7&seasoncode=E2017,,euroleague,0.0,2017-10-13||khimki moscow region-valencia basket,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,1,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-13,khimki moscow region-valencia basket,75-70,Valencia,7,http://www.euroleague.net/main/results/showgame?gamecode=7&seasoncode=E2017,,euroleague,0.0,2017-10-13||khimki moscow region-valencia basket,team,team||euroleague
